src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,total_fwd_pkts,total_bwd_pkts,total_fwd_bytes,total_bwd_bytes,bytes_per_sec,packets_per_sec,packet_len_mean,packet_len_std,label
147.32.84.111,173.182.162.244,48922,49298,17,1313495671.584509,0.153886079788208,1,1,42,42,545.858339595163,12.996627133218167,42.0,0.0,0
147.32.84.111,75.85.119.68,48922,8505,17,1313495671.584561,0.2044339179992675,1,1,42,42,410.8907211781802,9.78311240900429,42.0,0.0,0
147.32.84.111,98.226.120.2,48922,30415,17,1313495671.584567,0.1435999870300293,1,1,42,42,584.9582701037021,13.927577859611956,42.0,0.0,0
147.32.84.111,68.100.141.39,48922,49403,17,1313495671.584605,0.1725890636444091,1,1,42,42,486.7052304835949,11.588219773418926,42.0,0.0,0
147.32.84.111,212.225.162.148,48922,5190,17,1313495671.584613,0.0779390335083007,1,1,42,42,1077.7654817987152,25.661082899969408,42.0,0.0,0
147.32.84.111,92.75.21.146,48922,7790,17,1313495671.584654,0.0262558460235595,1,1,42,42,3199.287500567537,76.17351191827468,42.0,0.0,0
147.32.84.111,95.154.210.204,48922,12031,17,1313495671.584661,605.3777151107788,2,2,84,84,0.2775126929957398,0.0066074450713271,42.0,0.0,0
118.169.2.241,147.32.84.111,9048,48922,17,1313495671.584707,0.3447649478912353,1,1,42,42,243.6442582512764,5.801053767887534,42.0,0.0,0
147.32.84.59,83.166.167.22,2244,80,6,1313495671.622564,0.1261239051818847,8,7,432,378,6422.255946102283,118.9306656685608,54.0,0.0,0
147.32.84.59,83.166.167.22,2245,80,6,1313495671.623151,0.162431001663208,8,8,432,432,5319.181628833748,98.50336349692124,54.0,0.0,0
147.32.84.59,83.166.167.22,2246,80,6,1313495671.632446,0.177912950515747,7,8,378,432,4552.788302661008,84.31089449372237,54.0,0.0,0
147.32.86.223,89.185.253.133,8244,80,6,1313495671.636746,0.0039680004119873,5,4,270,216,122479.82599290991,2268.1449257946283,54.0,0.0,0
147.32.86.223,89.185.253.133,8245,80,6,1313495671.638344,0.0106680393218994,5,4,270,216,45556.63747904794,843.641434797184,54.0,0.0,0
147.32.84.59,83.166.167.22,2247,80,6,1313495671.645253,0.1563310623168945,8,8,432,432,5526.7327375324085,102.34690254689644,54.0,0.0,0
147.32.86.223,89.185.253.133,8246,80,6,1313495671.711064,0.0171937942504882,6,4,324,216,31406.680348327693,581.605191635698,54.0,0.0,0
147.32.86.223,89.185.253.133,8247,80,6,1313495671.711258,0.0247161388397216,5,4,270,216,19663.26549432317,364.1345461911698,54.0,0.0,0
147.32.86.223,89.185.253.133,8248,80,6,1313495671.711606,0.0241968631744384,5,4,270,216,20085.248095852752,371.949038812088,54.0,0.0,0
147.32.86.223,89.185.253.133,8249,80,6,1313495671.737263,0.0064959526062011,5,4,270,216,74815.81678044483,1385.4780885267562,54.0,0.0,0
147.32.86.223,89.185.253.133,8250,80,6,1313495671.737485,0.0065240859985351,5,4,270,216,74493.19339277883,1379.5035813477562,54.0,0.0,0
147.32.86.223,89.185.253.133,8251,80,6,1313495671.737741,0.0072638988494873,5,4,270,216,66906.21800636755,1239.0040371549546,54.0,0.0,0
147.32.84.59,76.13.114.90,51794,80,6,1313495671.747517,0.214357852935791,5,3,270,162,2015.3215479789385,37.32076940701738,54.0,0.0,0
147.32.84.229,212.74.157.253,13363,26039,17,1313495671.785335,0.2122068405151367,1,1,42,42,395.840208525268,9.424766869649238,42.0,0.0,0
147.32.84.229,151.27.77.139,13363,40020,17,1313495671.802658,0.0823040008544921,1,1,42,42,1020.6065212857176,24.300155268707563,42.0,0.0,0
147.32.84.229,87.219.70.91,13363,23778,17,1313495671.815408,0.0013549327850341,1,1,42,42,61995.695231391874,1476.0879816998065,42.0,0.0,0
147.32.84.229,80.90.232.55,13363,29260,17,1313495671.81681,618.9762241840363,2,2,84,84,0.2714159178269982,0.0064622837577856,42.0,0.0,0
147.32.84.229,81.30.221.96,13363,33842,17,1313495671.816869,619.3268868923187,2,2,84,84,0.2712622422110504,0.0064586248145488,42.0,0.0,0
147.32.84.229,194.186.129.214,13363,53804,17,1313495671.827597,0.0007472038269042,1,1,42,42,112419.12444160818,2676.64582003829,42.0,0.0,0
147.32.85.96,74.125.43.16,47979,993,6,1313495671.838975,671.849100112915,32,44,1728,2376,6.108514544873628,0.113120639719882,54.0,0.0,0
147.32.84.229,70.69.185.72,13363,10647,17,1313495671.864188,0.0006229877471923,1,1,42,42,134834.11251435132,3210.33601224646,42.0,0.0,0
147.32.84.229,65.34.198.223,13363,47896,17,1313495671.893909,0.1590230464935302,1,1,42,42,528.2253223806619,12.576793390015755,42.0,0.0,0
147.32.84.229,86.19.186.207,13363,25670,17,1313495671.952069,0.0005760192871093,1,1,42,42,145828.45033112582,3472.1059602649007,42.0,0.0,0
147.32.80.9,147.32.86.20,53,52889,17,1313495671.958851,0.0002448558807373,1,1,42,42,343058.94449853944,8168.070107108082,42.0,0.0,0
147.32.86.20,188.138.84.239,2110,80,6,1313495671.959347,0.2077689170837402,15,23,810,1242,9876.35700663036,182.89550012278443,54.0,0.0,0
147.251.3.130,147.32.84.242,1713,38763,6,1313495672.000631,600.0046830177307,2,4,108,216,0.539995785316938,0.0099999219503136,54.0,0.0,0
147.32.87.220,93.120.75.42,64719,37897,17,1313495672.024654,610.7395629882812,2,2,84,84,0.2750763339744924,0.0065494365232022,42.0,0.0,0
147.32.87.220,71.91.70.163,64719,50871,17,1313495672.026132,610.3162949085236,2,2,84,84,0.2752671056000241,0.0065539787047624,42.0,0.0,0
147.32.80.9,147.32.84.138,53,58075,17,1313495672.026268,0.0002551078796386,1,1,42,42,329272.46355140186,7839.820560747664,42.0,0.0,0
147.32.80.9,147.32.84.138,53,33670,17,1313495672.026277,0.0002589225769042,1,1,42,42,324421.3038674033,7724.316758747698,42.0,0.0,0
147.32.87.220,84.27.151.13,64719,28571,17,1313495672.033127,0.029721975326538,1,1,42,42,2826.1917008254254,67.29027859108156,42.0,0.0,0
147.32.80.9,147.32.84.138,53,59383,17,1313495672.033941,693.5555889606476,2,2,84,84,0.2422300428027151,0.0057673819714932,42.0,0.0,0
147.32.80.9,147.32.84.138,53,40457,17,1313495672.034183,0.000140905380249,1,1,42,42,596144.730964467,14193.922165820642,42.0,0.0,0
147.32.80.9,147.32.84.138,53,45094,17,1313495672.041547,0.0001850128173828,1,1,42,42,454022.5979381444,10810.061855670105,42.0,0.0,0
147.32.80.9,147.32.84.138,53,40095,17,1313495672.041555,0.0003199577331542,1,1,42,42,262534.67660208646,6250.82563338301,42.0,0.0,0
147.32.80.9,147.32.84.138,53,50166,17,1313495672.046185,0.0001680850982666,1,1,42,42,499746.8595744681,11898.73475177305,42.0,0.0,0
147.32.80.9,147.32.84.138,53,57220,17,1313495672.046517,0.0003612041473388,1,1,42,42,232555.4693069307,5537.03498349835,42.0,0.0,0
147.32.87.220,71.68.235.67,64719,65199,17,1313495672.047394,0.1492490768432617,1,1,42,42,562.8175515498501,13.400417894044052,42.0,0.0,0
147.32.80.9,147.32.84.138,53,38570,17,1313495672.050714,529.244922876358,2,2,84,84,0.3174333710882817,0.0075579374068638,42.0,0.0,0
147.32.80.9,147.32.84.138,53,34626,17,1313495672.050722,0.0003161430358886,1,1,42,42,265702.51583710406,6326.250377073907,42.0,0.0,0
147.32.80.9,147.32.84.138,53,57785,17,1313495672.055434,192.6652090549469,2,2,84,84,0.8719789152596173,0.0207614027442766,42.0,0.0,0
147.32.80.9,147.32.84.138,53,38516,17,1313495672.055484,835.9985148906708,2,2,84,84,0.2009572947889393,0.0047846974949747,42.0,0.0,0
147.32.84.229,46.33.112.8,13363,53634,17,1313495672.065381,682.5884718894958,2,2,84,84,0.2461219415777029,0.0058600462280405,42.0,0.0,0
147.32.84.229,85.251.81.40,13363,24969,17,1313495672.117715,0.0007350444793701,1,1,42,42,114278.79857281868,2720.923775543302,42.0,0.0,0
147.32.80.9,147.32.84.19,53,59748,17,1313495672.157325,431.699676990509,2,2,84,84,0.3891594294699773,0.0092657007016661,42.0,0.0,0
111.171.184.133,147.32.84.229,50215,13363,17,1313495672.17436,0.0019209384918212,1,1,42,42,43728.625543006085,1041.1577510239542,42.0,0.0,0
147.32.84.229,183.177.134.109,13363,60069,17,1313495672.181115,0.0024561882019042,1,1,42,42,34199.33372160746,814.2698505144632,42.0,0.0,0
147.32.84.229,76.195.74.27,13363,57912,17,1313495672.214986,0.0007708072662353,1,1,42,42,108976.65821218684,2594.6823383854007,42.0,0.0,0
147.32.84.19,41.140.184.102,22,47213,6,1313495672.251345,2.24721908569336,13,13,702,702,624.7721946375373,11.56985545625069,54.0,0.0,0
147.32.80.9,147.32.86.187,53,49370,17,1313495672.350285,0.0405280590057373,1,1,42,42,2072.6381193856,49.348526652038096,42.0,0.0,0
147.32.84.229,95.62.238.41,13363,35007,17,1313495672.363721,0.0006601810455322,1,1,42,42,127237.8244853738,3029.4720115565187,42.0,0.0,0
147.32.86.187,94.127.76.60,53794,80,6,1313495672.369864,64.55875492095947,8,10,432,540,15.05605244695376,0.2788157860546992,54.0,0.0,0
147.32.80.9,147.32.86.187,53,56042,17,1313495672.391914,0.1226069927215576,2,3,84,126,1712.7897466412317,40.780708253362654,42.0,0.0,0
147.32.80.9,147.32.86.187,53,56440,17,1313495672.404111,0.0020539760589599,1,1,42,42,40896.28972721996,973.7211839814278,42.0,0.0,0
147.32.80.9,147.32.86.187,53,64858,17,1313495672.408007,0.0004711151123046,1,1,42,42,178300.37246963562,4245.246963562753,42.0,0.0,0
147.32.84.229,83.218.157.68,13363,20238,17,1313495672.416362,599.2622230052948,2,2,84,84,0.2803447198081025,0.0066748742811452,42.0,0.0,0
132.229.61.85,147.32.84.229,31029,13363,17,1313495672.431292,727.7921838760376,4,4,168,168,0.4616702507171055,0.0109921488265977,42.0,0.0,0
147.32.84.229,94.89.219.224,13363,25211,17,1313495672.45129,0.0007851123809814,1,1,42,42,106991.05253568177,2547.4060127543275,42.0,0.0,0
147.32.84.229,77.95.12.6,13363,57453,17,1313495672.459629,0.0005228519439697,1,1,42,42,160657.33515731874,3825.174646602827,42.0,0.0,0
147.32.84.229,95.14.5.138,13363,65491,17,1313495672.473004,0.0006718635559082,1,1,42,42,125025.38537970193,2976.794889992903,42.0,0.0,0
147.32.84.229,99.235.46.11,13363,57641,17,1313495672.474239,590.0280368328094,2,2,84,84,0.2847322322203555,0.0067793388623894,42.0,0.0,0
147.32.84.229,80.27.102.194,13363,61909,17,1313495672.483377,0.0005970001220703,1,1,42,42,140703.48881789137,3350.083067092652,42.0,0.0,0
147.32.80.9,147.32.86.187,53,54245,17,1313495672.519123,0.1212999820709228,1,1,42,42,692.4980413507899,16.488048603590233,42.0,0.0,0
109.121.241.23,147.32.84.229,35138,13363,17,1313495672.562756,866.0166239738464,3,3,126,126,0.2909874857178381,0.0069282734694723,42.0,0.0,0
109.67.215.121,147.32.84.229,45029,13363,17,1313495672.5763,619.2929260730743,2,2,84,84,0.2712771177046782,0.0064589789929685,42.0,0.0,0
147.32.84.229,212.17.126.171,13363,22288,17,1313495672.583563,392.7826449871063,2,2,84,84,0.4277174721034705,0.0101837493357969,42.0,0.0,0
147.32.84.229,80.27.102.194,80,62012,6,1313495672.629784,989.1198918819427,57,69,3078,3726,6.878842550678475,0.1273859731607124,54.0,0.0,0
147.32.84.229,95.42.86.218,13363,61358,17,1313495672.629944,0.0007078647613525,1,1,42,42,118666.73492758504,2825.3984506567867,42.0,0.0,0
147.32.80.9,147.32.86.187,53,56105,17,1313495672.641927,0.1211590766906738,1,1,42,42,693.3034015640189,16.507223846762354,42.0,0.0,0
147.32.84.229,222.254.54.218,13363,14817,17,1313495672.6478,0.0381679534912109,2,2,84,84,4401.598320923492,104.7999600219879,42.0,0.0,0
147.32.84.229,95.15.213.251,13363,21383,17,1313495672.670176,0.0007600784301757,1,1,42,42,110514.91091593476,2631.307402760351,42.0,0.0,0
147.32.86.223,89.185.253.133,8252,80,6,1313495672.741452,0.016597032546997,12,17,648,918,94354.21636763249,1747.3003031043052,54.0,0.0,0
147.32.80.9,147.32.84.138,53,33889,17,1313495672.757024,423.6667029857636,3,3,126,126,0.5948071874047367,0.0141620758905889,42.0,0.0,0
147.32.80.9,147.32.84.138,53,41116,17,1313495672.765388,0.0001819133758544,1,1,42,42,461758.2385321101,10994.24377457405,42.0,0.0,0
147.32.80.9,147.32.84.138,53,56525,17,1313495672.765392,1079.077087879181,3,3,126,126,0.2335328984653738,0.0055603071063184,42.0,0.0,0
147.32.84.229,80.233.239.180,13363,34315,17,1313495672.766753,800.1906049251556,2,2,84,84,0.2099499781251662,0.0049988090029801,42.0,0.0,0
109.10.179.151,147.32.84.59,31186,28902,17,1313495672.766876,0.0699291229248046,1,1,42,42,1201.2162670812536,28.60038731145842,42.0,0.0,0
109.10.231.225,147.32.84.59,32795,28902,17,1313495672.767306,0.0942339897155761,1,1,42,42,891.3981064957014,21.22376444037384,42.0,0.0,0
130.235.54.221,147.32.84.59,48946,28902,17,1313495672.767645,0.041755199432373,1,1,42,42,2011.7255130357323,47.898226500850775,42.0,0.0,0
109.9.200.29,147.32.84.59,31249,28902,17,1313495672.768006,0.0687859058380127,1,1,42,42,1221.1803999182002,29.075723807576196,42.0,0.0,0
147.32.80.9,147.32.84.138,53,38095,17,1313495672.772117,0.0002009868621826,1,1,42,42,417937.7651245552,9950.899169632266,42.0,0.0,0
147.32.80.9,147.32.84.138,53,40150,17,1313495672.77213,0.000262975692749,1,1,42,42,319421.15684496827,7605.265639165911,42.0,0.0,0
147.32.80.9,147.32.84.138,53,40417,17,1313495672.776663,585.9678149223328,2,2,84,84,0.2867051666007758,0.0068263134904946,42.0,0.0,0
147.32.80.9,147.32.84.138,53,60682,17,1313495672.781426,0.0002269744873046,1,1,42,42,370085.6470588236,8811.563025210084,42.0,0.0,0
147.32.80.9,147.32.84.138,53,47295,17,1313495672.781434,0.0002298355102539,1,1,42,42,365478.7717842324,8701.8755186722,42.0,0.0,0
147.32.80.9,147.32.84.138,53,44384,17,1313495672.786308,0.0001988410949707,1,1,42,42,422447.8848920863,10058.282973621102,42.0,0.0,0
147.32.80.9,147.32.84.138,53,57016,17,1313495672.786382,0.0002541542053222,1,1,42,42,330508.00750469044,7869.238273921201,42.0,0.0,0
147.32.84.59,74.132.149.253,28902,443,17,1313495672.813724,0.15195894241333,1,1,42,42,552.780893746411,13.161449851105024,42.0,0.0,0
147.32.84.59,188.19.238.185,28902,443,17,1313495672.814057,0.1284117698669433,1,1,42,42,654.1456448037312,15.574896304850744,42.0,0.0,0
147.32.86.223,89.185.253.133,8253,80,6,1313495672.8839,0.0109641551971435,6,4,324,216,49251.40061321678,912.0629743188292,54.0,0.0,0
147.32.86.223,89.185.253.133,8254,80,6,1313495672.884653,0.0104470252990722,5,4,270,216,46520.41955360811,861.4892509927427,54.0,0.0,0
147.32.86.58,94.112.124.213,48784,18155,17,1313495672.924124,0.0158259868621826,1,1,42,42,5307.725877159945,126.37442564666536,42.0,0.0,0
147.32.84.59,147.96.199.18,52257,63520,6,1313495672.924398,9.013944149017334,3,0,162,0,17.972154843854966,0.3328176822936105,54.0,0.0,0
134.2.143.121,147.32.84.59,21185,52258,6,1313495672.924538,530.3792760372162,70,59,3780,3186,13.13399733874821,0.2432221729397816,54.0,0.0,0
147.32.86.223,89.185.253.133,8255,80,6,1313495672.986117,0.0058240890502929,5,4,270,216,83446.52628131652,1545.306042246602,54.0,0.0,0
147.32.86.223,89.185.253.133,8256,80,6,1313495672.98639,0.006011962890625,5,4,270,216,80838.82233502538,1497.015228426396,54.0,0.0,0
147.32.86.223,89.185.253.133,8257,80,6,1313495672.986638,0.0066208839416503,6,5,324,270,89716.11724882967,1661.409578682031,54.0,0.0,0
147.32.86.223,89.185.253.133,8258,80,6,1313495672.986961,0.0058391094207763,5,4,270,216,83231.8706463599,1541.3309378955537,54.0,0.0,0
147.32.86.223,89.185.253.133,8259,80,6,1313495672.988005,0.0054881572723388,6,5,324,270,108233.04991528737,2004.3157391719883,54.0,0.0,0
114.166.240.69,147.32.84.184,60815,59371,17,1313495672.989544,0.2958669662475586,1,1,42,42,283.91138444876367,6.759794867827707,42.0,0.0,0
147.32.86.223,89.185.253.133,8260,80,6,1313495672.989959,0.0031650066375732,5,4,270,216,153554.18033898305,2843.59593220339,54.0,0.0,0
147.32.84.59,74.125.232.215,64075,443,6,1313495672.996482,443.8653631210327,34,29,1836,1566,7.664486311972818,0.1419349317032003,54.0,0.0,0
147.32.84.229,89.205.104.119,13363,28587,17,1313495673.002523,0.2375271320343017,1,1,42,42,353.6438102063616,8.420090719199086,42.0,0.0,0
147.32.80.9,147.32.84.19,53,32986,17,1313495673.041169,0.0002870559692382,1,1,42,42,292625.8604651163,6967.282392026578,42.0,0.0,0
147.32.84.229,95.116.47.13,13363,8460,17,1313495673.085327,0.2521810531616211,1,1,42,42,333.09401696472804,7.93080992773162,42.0,0.0,0
147.32.80.9,147.32.86.187,53,55884,17,1313495673.136217,0.001863956451416,1,1,42,42,45065.43054489639,1072.9864415451525,42.0,0.0,0
147.32.80.9,147.32.86.187,53,54496,17,1313495673.141205,0.0003199577331542,1,1,42,42,262534.67660208646,6250.82563338301,42.0,0.0,0
147.32.86.187,2.21.101.115,53795,80,6,1313495673.154722,13.76894497871399,4,2,216,108,23.53121466465918,0.4357632345307256,54.0,0.0,0
147.32.86.58,77.75.73.9,3324,80,6,1313495673.162059,0.0290999412536621,6,6,324,324,22268.086191357925,412.3719665066282,54.0,0.0,0
147.32.84.2,66.249.66.50,80,64253,6,1313495673.210665,2.3164761066436768,4,6,216,324,233.11270012726425,4.316901854208597,54.0,0.0,0
147.32.84.59,76.13.114.90,54016,80,6,1313495673.242484,0.3300559520721435,5,4,270,216,1472.4776115952916,27.26810391843133,54.0,0.0,0
147.251.48.140,147.32.84.151,123,50903,17,1313495673.251125,963.2780759334564,4,4,168,168,0.3488089352333718,0.0083049746484136,42.0,0.0,0
147.32.84.229,178.126.198.116,13363,10627,17,1313495673.266041,619.7366719245911,2,2,84,84,0.2710828769875378,0.0064543542139889,42.0,0.0,0
147.32.84.229,187.57.117.33,13363,61040,17,1313495673.269712,236.4678809642792,2,2,84,84,0.7104558949609654,0.0169156165466896,42.0,0.0,0
114.39.138.103,147.32.84.229,38471,13363,17,1313495673.274779,0.3671078681945801,1,1,42,42,228.81558058972752,5.447990014041131,42.0,0.0,0
147.32.80.9,147.32.84.138,53,41344,17,1313495673.277081,464.4773399829865,2,2,84,84,0.3616968698756192,0.0086118302351337,42.0,0.0,0
147.32.80.9,147.32.84.138,53,45254,17,1313495673.278074,0.000403881072998,1,1,42,42,207982.01652892563,4951.952774498229,42.0,0.0,0
147.32.80.9,147.32.84.138,53,59994,17,1313495673.285069,0.0003459453582763,1,1,42,42,242812.91247415572,5781.259820813232,42.0,0.0,0
147.32.80.9,147.32.84.138,53,38767,17,1313495673.285131,704.4181799888611,2,2,84,84,0.238494696435371,0.0056784451532231,42.0,0.0,0
147.32.80.9,147.32.84.138,53,39195,17,1313495673.292081,383.46284198760986,2,2,84,84,0.4381128537231993,0.0104312584219809,42.0,0.0,0
147.32.80.9,147.32.84.138,53,45628,17,1313495673.292159,0.0002048015594482,1,1,42,42,410153.1268917346,9765.550640279394,42.0,0.0,0
147.32.80.9,147.32.84.138,53,38424,17,1313495673.296611,0.0002069473266601,1,1,42,42,405900.3870967742,9664.294930875576,42.0,0.0,0
147.32.80.9,147.32.84.138,53,50414,17,1313495673.296962,705.6352250576019,2,2,84,84,0.2380833524662632,0.0056686512491967,42.0,0.0,0
147.32.80.9,147.32.84.138,53,56002,17,1313495673.301513,741.4708139896393,2,2,84,84,0.2265766862704153,0.0053946830064384,42.0,0.0,0
147.32.80.9,147.32.84.138,53,48326,17,1313495673.301522,740.2511548995972,2,2,84,84,0.2269500005343273,0.0054035714412935,42.0,0.0,0
147.32.84.229,95.42.46.179,13363,24446,17,1313495673.304663,920.4339859485626,3,3,126,126,0.2737838930841942,0.0065186641210522,42.0,0.0,0
147.32.80.9,147.32.84.138,53,59479,17,1313495673.306523,392.5213849544525,2,2,84,84,0.4280021584543589,0.0101905275822466,42.0,0.0,0
147.32.80.9,147.32.84.138,53,60565,17,1313495673.306757,0.0001759529113769,1,1,42,42,477400.4552845528,11366.677506775068,42.0,0.0,0
147.32.86.58,77.75.72.6,3326,80,6,1313495673.30723,66.69003796577454,64,91,3456,4914,125.50600142551278,2.3241852115835697,54.0,0.0,0
147.32.80.9,147.32.84.138,53,37830,17,1313495673.311334,270.4420111179352,2,2,84,84,0.6212052606232766,0.0147906014434113,42.0,0.0,0
147.32.80.9,147.32.84.138,53,45981,17,1313495673.311347,1079.3886620998385,2,2,84,84,0.1556436582103554,0.0037058013859608,42.0,0.0,0
147.32.84.229,200.3.220.58,13363,8877,17,1313495673.400021,0.0007479190826416,1,1,42,42,112311.61491871216,2674.086069493146,42.0,0.0,0
147.32.84.229,79.255.153.126,13363,21622,17,1313495673.401581,0.0008349418640136,1,1,42,42,100605.80696744718,2395.37635636779,42.0,0.0,0
147.32.84.229,68.40.16.83,13363,56704,17,1313495673.433874,0.004728078842163,3,1,126,42,35532.402400282386,846.0095809591045,42.0,0.0,0
147.32.84.229,75.36.147.203,13363,45633,17,1313495673.442567,0.0008368492126464,1,1,42,42,100376.505982906,2389.916809116809,42.0,0.0,0
147.32.84.229,66.65.149.80,13363,62293,17,1313495673.447438,0.0006189346313476,1,1,42,42,135717.0785824345,3231.359013867489,42.0,0.0,0
147.32.84.19,41.140.184.102,22,47342,6,1313495673.45863,2.614861965179444,11,13,594,702,495.6284565908483,9.178304751682376,54.0,0.0,0
147.32.84.229,217.86.193.47,13363,5174,17,1313495673.461172,732.5241639614105,3,3,126,126,0.3440159552378607,0.0081908560770919,42.0,0.0,0
147.32.84.229,94.45.137.40,13363,19856,17,1313495673.462059,0.0630800724029541,1,3,42,126,2663.281660915348,63.41146811703209,42.0,0.0,0
147.32.84.229,41.153.198.2,13363,63045,17,1313495673.47552,0.0006330013275146,1,1,42,42,132701.14350282485,3159.551035781544,42.0,0.0,0
